616886000,7429322,37.41841,10.80912,107,108,111,2015-08-01 00:01:34,KALELI ANA,General Cargo,ORDER
373157000,9368637,37.91632,23.02014,195,44,1,2015-08-01 00:01:36,JILDA,General Cargo,KALAMAKI
271002598,9384978,38.91169,26.77126,328,10,92,2015-08-01 00:01:37,ENKO HASLAMAN,General Cargo,AMBARLI
271000929,9352183,38.51133,25.09317,32,32,90,2015-08-01 00:01:37,GUNDEM 3,General Cargo,GEMLIK
636015263,9421087,34.3215,26.4315,108,109,102,2015-08-01 00:01:37,LOODIEP,General Cargo,ASHDOD
671389000,8202941,37.48642,23.87939,203,278,1,2015-08-01 00:01:38,SEA BIRD,General Cargo,ORDER
311056200,9473236,40.71034,18.80684,7,9,124,2015-08-01 00:01:38,CLIPPER NEWARK,General Cargo,BAR / MONTENEGRO
319760000,9327920,37.11495,27.27968,329,206,1,2015-08-01 00:01:39,SPUTNIK,General Cargo,DUBROVNIK
620036000,8913021,34.24144,25.19126,127,126,116,2015-08-01 00:01:39,AMIRA LEEN,General Cargo,ALEXANDRIA / EGYPT
271000739,9280225,41.05967,29.04517,200,201,110,2015-08-01 00:01:40,MUAZZEZ K,General Cargo,NEMRUT
212267000,9371402,41.2412,19.40126,231,33,0,2015-08-01 00:01:40,TONGAN II,General Cargo,DURRES
271001050,9379349,36.22659,29.06819,293,295,130,2015-08-01 00:01:41,MICHEL A,General Cargo,PIRAEUS
271000956,9401037,38.37331,20.13603,335,333,106,2015-08-01 00:01:42,DINAMIK,General Cargo,KOPER
271002144,9040962,32.87289,29.27225,336,335,102,2015-08-01 00:01:44,MUAMMER YAAGCI,General Cargo,LARIMNA
304010767,9014664,36.8924,13.58985,286,289,82,2015-08-01 00:01:44,RHEINFELS,General Cargo,CEUTA
"244819000,9401245,34.8285,25.4585,92,93,91,2015-08-01 00:01:44,BEAUMARE,General Cargo,""TRIPOLI,LB"""
376986000,8109101,40.95765,28.91521,0,319,0,2015-08-01 00:01:45,MAXAL ZITA,General Cargo,BIZERTE
271002264,7520712,39.439,26.31967,285,290,108,2015-08-01 00:01:48,MIRAC 3,General Cargo,NULL
